Date,AAL.L,AZN.L,BARC.L,BP.L,CPG.L,DGE.L,GSK.L,HSBA.L,LLOY.L,REL.L,RIO.L,RR.L,SHEL.L,ULVR.L,VOD.L
2025-07-16,2224.946533203125,10435.2763671875,342.57183837890625,395.8885803222656,2494.534423828125,1897.9876708984375,1421.2166748046875,918.2658081054688,76.3881607055664,3988.78662109375,4397.47705078125,988.359130859375,2607.499267578125,4763.5771484375,81.87992095947266
2025-07-17,2196.947265625,10311.2841796875,351.171142578125,397.1382141113281,2492.534912109375,1912.983642578125,1412.7183837890625,932.5636596679688,78.18787384033203,3989.78662109375,4428.4697265625,1009.9581909179688,2608.498779296875,4738.9833984375,81.97989654541016
2025-07-18,2232.9462890625,10293.2861328125,349.6212463378906,399.7874755859375,2513.531005859375,1928.4794921875,1347.7314453125,932.8636474609375,77.7879409790039,3955.78857421875,4486.45654296875,1004.9584350585938,2619.496826171875,4747.5380859375,82.05988311767578
2025-07-21,2306.944580078125,10231.2900390625,352.77099609375,400.8371887207031,2523.529052734375,1896.4881591796875,1343.732177734375,942.3622436523438,78.80777740478516,3920.790283203125,4608.927734375,999.9586181640625,2612.498291015625,4728.291015625,83.05963134765625
2025-07-22,2339.94384765625,10351.2822265625,348.7213439941406,402.58673095703125,2659.503662109375,1932.4783935546875,1347.2314453125,943.7620849609375,77.88792419433594,3879.79248046875,4712.40380859375,983.1593627929688,2618.4970703125,4756.091796875,83.91942596435547
2025-07-23,2346.943603515625,10673.259765625,351.8210754394531,404.4361572265625,2649.505615234375,1934.4779052734375,1371.2266845703125,948.0614624023438,77.62796020507812,3894.791748046875,4730.3994140625,983.359375,2652.990478515625,4752.88427734375,83.13961791992188
2025-07-24,2325.944091796875,10905.2431640625,358.37054443359375,397.6380920410156,2638.507568359375,1953.97265625,1390.2230224609375,960.7595825195312,78.02790069580078,3971.78759765625,4718.40234375,985.5592041015625,2661.98876953125,4807.4169921875,85.99890899658203
2025-07-25,2294.94482421875,10801.2509765625,360.4703674316406,397.68804931640625,2626.510009765625,1975.466796875,1392.2225341796875,958.2599487304688,79.02774810791016,3936.78955078125,4678.91162109375,977.1596069335938,2666.98779296875,4775.3388671875,85.03914642333984
2025-07-28,2262.945556640625,10789.2509765625,361.1703186035156,406.4856262207031,2610.512939453125,1944.97509765625,1397.721435546875,959.6597290039062,78.22786712646484,3891.7919921875,4637.9208984375,981.3594360351562,2686.484130859375,4734.70654296875,83.77945709228516
2025-07-29,2226.946533203125,11157.2255859375,371.16949462890625,405.5358581542969,2611.5126953125,1931.978515625,1396.7216796875,969.8582153320312,79.20771789550781,3901.791259765625,4647.4189453125,1005.9583740234375,2696.482177734375,4738.9833984375,83.27957916259766
